# Sources of data:
#
# * Frequency and Stroke Counts of Chinese Characters
#   http://technology.chtsai.org/charfreq/
#
# - Mandarin Syllable Frequency Counts for Chinese Characters
#   http://technology.chtsai.org/syllable/
#
# Both are put under GPL by Chih-Hao Tsai.
#
# char	rank	pinyin
#
銆	11400	mo4
鉣	11401	jie2
鉠	11402	yang1
鈊	11403	xin1
釿	11404	yin2
釸	11405	xi4
釪	11406	yu2
釢	11407	nai3
醾	11408	mi2
醠	11409	ang4
醙	11410	sou1
醆	11411	zhan3
酟	11412	tian1
酅	11413	xi1
鄟	11414	zhuan1
鄗	11415	hao4
郺	11416	yong1
郹	11417	ju2
郪	11418	qi1
郚	11419	wu2
邔	11420	qi3
遳	11421	cuo1
逯	11422	lu4
迡	11423	ni4
轝	11424	yu2
轛	11425	dui4
轗	11426	kan3
轐	11427	pu2
輹	11428	fu4
輵	11429	ge2
輴	11430	chun1
輲	11431	chuan2
輑	11432	yun3
軹	11433	zhi3
軵	11434	fu3
軦	11435	huang4
躐	11436	lie4
躎	11437	nian3
蹢	11438	di2
踾	11439	fu2
踶	11440	di4
踘	11441	ju2
跰	11442	beng4
跐	11443	ci3
跅	11444	tuo4
趵	11445	bao4
趯	11446	yue4
趎	11447	chu2
趀	11448	ci1
赲	11449	li4
贂	11450	chen3
貹	11451	sheng4
貵	11452	pian1
貥	11453	hang2
貕	11454	xi1
貔	11455	pi2
貄	11456	si4
豲	11457	huan2
豖	11458	chu4
谾	11459	hong1
譿	11460	hui4
譋	11461	lan2
譈	11462	dui4
譀	11463	han4
謕	11464	ti2
誖	11465	bei4
詵	11466	shen1
訰	11467	zhun1
觿	11468	xi1
觾	11469	yan4
觶	11470	zhi4
觨	11471	huan4
觙	11472	ji2
覤	11473	xi4
覕	11474	mie4
襡	11476	shu2
襛	11477	nong2
襙	11478	cao4
襏	11479	bo1
襆	11480	pu2
褩	11481	ban1
裺	11482	yan3
裌	11483	jia2
袚	11484	bo1
衋	11485	shi4
蠿	11486	zha2
蠸	11487	quan2
蠩	11488	zhu1
蠛	11489	mie4
蠉	11490	xuan1
蠁	11491	xiang4
蟼	11492	jing3
蟷	11493	dang1
蟪	11494	hui4
蟅	11495	zhe4
螭	11496	chi1
螏	11497	ji2
螉	11498	weng1
蝪	11499	tang1
蝩	11500	chong2
蝆	11501	yang3
蜪	11502	tao1
蛃	11503	bing3
蚔	11504	qi2
虰	11505	ding1
虙	11506	fu2
虈	11507	xiao1
蘱	11508	lei4
蘥	11509	yue4
蘌	11510	yu3
藱	11511	hui2
藦	11512	mo2
藞	11513	la3
藚	11514	xu4
薠	11515	fan2
薞	11516	sun1
薘	11517	da2
蔾	11518	li2
蔤	11519	mi4
蔝	11520	mi3
蓶	11521	wei3
蓨	11522	xiu1
蓖	11523	bi4
蓌	11524	cuo4
蓂	11525	ming2
蒘	11526	nu2
蒎	11527	pai4
葹	11528	shi1
葋	11529	qu2
萷	11530	xiao1
萆	11531	bei1
菨	11532	jie1
莦	11533	shao1
莥	11534	niu3
莚	11535	yan2
莔	11536	meng2
莋	11537	ji2
茭	11538	jiao1
苃	11539	you3
苂	11540	yin2
芰	11541	ji4
艿	11542	nai3
艭	11543	shuang1
舕	11544	dan4
臷	11545	die2
臡	11546	ni2
臗	11547	kuan1
臌	11548	gu3
腷	11549	bi4
腯	11550	tu2
脭	11551	cheng2
脧	11552	juan1
胾	11553	zi4
胇	11554	fei4
肵	11555	jin4
肜	11556	rong2
耜	11557	si4
耖	11558	chao4
耇	11559	gou3
羳	11560	fan2
罨	11561	yan3
罞	11562	mao2
罃	11563	ying1
繠	11564	rui3
繗	11565	lin2
繓	11566	zuo3
縴	11567	qian1
縓	11568	quan2
緟	11569	zhong4
綌	11570	xi4
綄	11571	wan4
絧	11572	tong2
絏	11573	xie4
紵	11574	zhu4
糲	11575	li4
粞	11576	xi1
粁	11577	qian1
籪	11578	duan4
簻	11579	ke1
篴	11580	di2
箛	11581	gu1
箙	11582	fu1
箌	11583	zhao4
箄	11584	bi4
笱	11585	gou3
笰	11586	fu2
笊	11587	zhao4
竀	11588	cheng1
窱	11589	tiao4
窨	11590	yin4
穛	11591	zhuo1
稨	11592	bian1
稢	11593	yu4
禫	11594	tan3
禗	11595	si1
禈	11596	hui1
禂	11597	dao3
祪	11598	gui3
礔	11599	pi4
磻	11600	pan2
磩	11601	qi1
磟	11602	lu4
磈	11603	wei3
碫	11604	duan4
碢	11605	tuo2
碡	11606	du2
碙	11607	gang1
硻	11608	keng1
砎	11609	jie4
矰	11610	zeng1
瞷	11611	jian4
瞵	11612	lin2
瞣	11613	huan4
瞝	11614	chi1
睯	11615	hun1
眊	11616	mao4
眅	11617	pan1
盵	11618	qi4
皵	11619	que4
瘝	11620	guan1
瘑	11621	gua1
痄	11622	zha4
疧	11623	xi1
畟	11624	ce4
甗	11625	yan3
甔	11626	dan1
瓥	11627	li4
璻	11628	zui3
璷	11629	fu1
璯	11630	hui4
瑆	11631	xing1
琭	11632	lu4
珿	11633	chuo4
珸	11634	wu2
珶	11635	di4
珛	11636	xiu4
珋	11637	liu3
珆	11638	yi2
玾	11639	jia3
玸	11640	fu2
獿	11641	nao2
獯	11642	xun1
獧	11643	juan4
獝	11644	yu4
獘	11645	bi4
猳	11646	jia1
犵	11647	jie2
犕	11648	bei4
犐	11649	ke1
犌	11650	jia1
牬	11651	bei4
牚	11652	cheng1
牋	11653	jian1
燲	11654	xie2
燛	11655	jing3
熿	11656	huang2
熼	11657	yi4
熥	11658	tong1
煡	11659	xin4
煟	11660	wu4
烰	11661	fu2
烢	11662	zhe4
烒	11663	shi4
炂	11664	zhong1
灱	11665	xiao1
灊	11666	qian2
灅	11667	lei3
瀸	11668	jian1
瀪	11669	fan2
瀤	11670	huai2
瀙	11671	qin1
澞	11672	yu2
澌	11673	si1
潿	11674	wei2
潬	11675	dan4
漻	11676	liao2
漦	11677	li2
漍	11678	guo2
滁	11679	chu2
溮	11680	shi1
溛	11681	wa1
溒	11682	yuan2
湥	11683	tu2
湝	11684	jie1
渳	11685	mi3
涾	11686	ta4
浽	11687	sui1
浶	11688	lao2
洯	11689	qie4
氌	11690	lu3
毤	11691	tuo4
殧	11692	cu4
殦	11693	diao1
殔	11694	yi4
殍	11695	piao3
歾	11696	mo4
歶	11697	yu2
欘	11698	zhu3
櫞	11699	yuan2
檑	11700	lei2
檃	11701	yin3
橚	11702	su4
橍	11703	run4
樲	11704	er4
樛	11705	jiu1
樀	11706	di4
槷	11707	yi4
榿	11708	qi1
榶	11709	tang2
榩	11710	qian2
楟	11711	ting2
楒	11712	si1
椻	11713	yan4
棰	11714	chui2
棦	11715	cheng1
棎	11716	chan2
棆	11717	lun2
梴	11718	chan1
桾	11719	jun1
桼	11720	qi1
栒	11721	xun2
柦	11722	dan4
柋	11723	dai4
枙	11724	e4
枅	11725	ji1
杺	11726	xin2
杍	11727	zi3
朠	11728	ying1
朐	11729	qu2
曒	11730	jiao3
晛	11731	xian4
昮	11732	zong4
旲	11733	tai2
斪	11734	ju1
斖	11735	wei3
敳	11736	ai2
敔	11737	yu3
擨	11738	ye2
擙	11739	ao4
撦	11740	che3
摴	11741	shu1
摬	11742	ying4
摙	11743	lian3
搋	11744	chi3
揫	11745	jiu1
揎	11746	xuan1
揇	11747	nan3
掭	11748	tian4
掝	11749	huo4
捘	11750	zun4
抳	11751	ni3
抰	11752	yang3
抏	11753	wan2
戫	11754	yu4
懫	11755	zhi2
懤	11756	chou2
懅	11757	qu2
憴	11758	sheng2
憀	11759	liao2
慡	11760	shuang3
愮	11761	yao2
愄	11762	wei1
惝	11763	tang3
惁	11764	xi1
忣	11765	ji2
忀	11766	xiang1
彶	11767	ji2
彔	11768	lu4
弝	11769	ba4
廑	11770	jin4
廅	11771	he2
庣	11772	tiao1
庌	11773	ya3
幨	11774	dan4
幧	11775	qiao1
幁	11776	xu1
帔	11777	pei4
帎	11778	dan4
巠	11779	jing1
巘	11780	yan3
巂	11781	xi1
嶬	11782	yi1
嶟	11783	zun1
嵾	11784	cen1
崥	11785	pi3
崣	11786	wei3
峿	11787	wu2
峹	11788	tu2
峬	11789	bu1
岵	11790	hu4
岋	11791	e4
岈	11792	xia1
尳	11793	gu3
寱	11794	yi4
嬼	11795	liu2
嬏	11796	fan1
嬇	11797	hui4
嫫	11798	mo2
嫊	11799	su4
嫆	11800	yong2
媶	11801	rong2
媥	11802	pian1
媕	11803	an1
媓	11804	huang2
媐	11805	xi1
婸	11806	yang2
婂	11807	mian2
娾	11808	yai2
娕	11809	lai4
娀	11810	song1
姎	11811	yang1
妢	11812	fen2
奾	11813	xian1
壛	11814	yan2
墥	11815	dong3
墡	11816	shan4
墝	11817	qiao1
墋	11818	chen3
墂	11819	biao1
塨	11820	gong1
塛	11821	li4
堮	11822	e4
堔	11823	chen1
埧	11824	ju4
垼	11825	yi4
垺	11826	pei1
垵	11827	an1
垥	11828	xie2
垀	11829	hu1
坽	11830	ling2
坁	11831	zhi3
圩	11832	yu2
圚	11833	hui4
圁	11834	yin2
嚃	11836	ta4
嚁	11837	di2
噿	11838	zui3
噾	11839	yin1
嗼	11840	mo4
嗹	11841	lian2
嗛	11842	qian4
嗕	11843	nou4
喥	11844	du4
喓	11845	yao1
唲	11846	er2
哻	11847	han4
咥	11848	die2
咍	11849	hai1
呥	11850	ran3
吪	11851	e2
吙	11852	xue1
厏	11853	zha3
匢	11854	hu1
匚	11855	fang1
匊	11856	ju2
刲	11857	kui1
儴	11858	rang2
儳	11859	chan4
儱	11860	long2
儮	11861	li4
儋	11862	dan4
僪	11863	jue2
僇	11864	lu4
傿	11865	yan4
傛	11866	yong2
偣	11867	yan1
偢	11868	qiu1
偛	11869	cha1
倱	11870	hun4
倗	11871	peng2
俶	11872	chu4
侺	11873	shen4
伒	11874	jin4
仜	11875	hong2
齸	11876	yi4
齫	11877	kun3
齕	11878	he2
齆	11879	weng4
鼳	11880	ju2
鼲	11881	hun2
鼢	11882	fen2
鼚	11883	chang1
鼏	11884	mi4
鼀	11885	cu4
麷	11886	feng1
麇	11887	jun1
鸙	11888	yue4
鸋	11889	ning2
鷖	11890	yi1
鶤	11891	yun4
鶐	11892	shu4
鶊	11893	geng1
鶆	11894	lai2
鵿	11895	sheng1
鵹	11896	li2
鵵	11897	tu4
鵱	11898	lu4
鴸	11899	zhu1
鴀	11900	fou3
鱱	11901	li4
鱭	11902	ji4
鱕	11903	fan1
鱐	11904	su4
鱍	11905	bo1
鯫	11906	zou1
鯚	11907	ji4
鮚	11908	jie2
鬐	11909	qi2
鬋	11910	jian1
骹	11911	qiao1
騹	11912	li2
駺	11913	liang2
駹	11914	mang2
駜	11915	bi4
駗	11916	zhen1
駓	11917	pi1
駇	11918	wen2
餭	11919	huang2
餩	11920	e4
餖	11921	dou4
餈	11922	ci2
飣	11923	ding4
飁	11924	xi2
颾	11925	sao1
顲	11926	lan3
顣	11927	qi1
顊	11928	yi2
顃	11929	yan2
頯	11930	kui2
頠	11931	wei3
頍	11932	kui3
韰	11933	xie4
韕	11934	chun2
鞚	11935	kong4
鞂	11936	jia2
靾	11937	yi4
霣	11938	yun3
霋	11939	qi1
雥	11941	za2
雊	11942	gou4
隒	11943	yan3
陯	11944	lun2
闟	11945	xi1
闛	11946	tang2
镺	11947	ao3
钃	11948	shu3
钁	11949	jue2
钀	11950	nie4
鑴	11951	xi1
鑢	11952	lv4
鑗	11953	li2
鑅	11954	heng2
鐆	11955	sui4
鏻	11956	lin2
鏙	11957	cui1
鏂	11958	kou1
鎟	11959	sang3
鍷	11960	kui1
鍗	11961	ti2
鍎	11962	tu2
鍌	11963	xian3
錉	11964	min2
鋧	11965	xian4
鋓	11966	chan1
鋄	11967	wan3
銶	11968	qiu2
銛	11969	xian1
鈖	11970	fen1
鈌	11971	jue2
鈅	11972	yue4
醳	11973	yi4
酁	11974	chan2
鄻	11975	lian3
鄍	11976	ming2
鄇	11977	hou4
鄃	11978	yu2
郲	11979	lai2
郔	11980	yan2
邥	11981	shen3
邆	11982	deng4
迗	11983	e2
轞	11984	xian4
轚	11985	ji2
轈	11986	chao2
輷	11987	hong1
輣	11988	peng2
輐	11989	huan3
輈	11990	zhou1
軨	11991	ling2
軗	11992	shu1
躽	11993	yan3
躨	11994	kui2
躒	11995	li4
蹸	11996	lin2
蹪	11997	tui2
蹝	11998	xi3
踸	11999	chen3
踥	12000	qie4
踠	12001	wan4
踛	12002	lu4
踕	12003	jie2
踃	12004	xiao1
趲	12005	zan4
趥	12006	qiu1
趡	12007	cui3
趛	12008	yin3
趉	12009	zhu2
贄	12010	zhi4
賹	12011	ai4
賧	12012	tan4
賚	12013	lai4
賕	12014	qiu2
賌	12015	gai1
貣	12016	te4
貆	12017	huan2
貁	12018	you4
豇	12019	jiang1
豅	12020	long2
谼	12021	hong2
讟	12022	du2
讔	12023	yin3
譾	12024	jian3
譒	12025	bo4
諝	12027	xu3
諓	12028	jian4
誽	12029	na2
詏	12030	ao4
訬	12031	chao1
訑	12032	yi2
觛	12033	dan4
觕	12034	cu1
覾	12035	shen3
覶	12036	luo2
覛	12037	mo4
襳	12038	xian1
襱	12039	long2
襓	12040	rao2
褾	12041	biao3
褣	12042	rong2
褗	12043	yan3
褆	12044	shi4
褁	12045	zhi2
袲	12046	yi2
袟	12047	zhi4
袘	12048	yi2
袀	12049	jun1
衒	12050	xuan4
蠵	12051	xi1
蠬	12052	long2
螾	12053	yin3
螝	12054	xi1
螜	12055	hu2
螛	12056	he2
螒	12057	han4
蝢	12058	xie2
蝞	12059	mei4
蝑	12060	xu1
蝁	12061	e4
蜳	12062	dun1
蜬	12063	gan1
蜩	12064	tiao2
蜦	12065	lun2
蜠	12066	jun3
蛚	12067	lie4
蚡	12068	fen2
蚅	12069	e4
虮	12070	ji1
蘬	12071	kui1
藽	12072	chen4
藶	12073	li4
藡	12074	di2
藒	12075	qie4
薋	12076	ci2
薉	12077	wei4
薂	12078	xi2
蕺	12079	ji2
蕧	12080	fu4
蕍	12081	yu2
蔮	12082	kui4
蔪	12083	jian4
蔉	12084	gun3
蓩	12085	wu4
蓔	12086	yao3
蓏	12087	luo3
蒧	12088	zhen1
蒠	12089	xi2
蒝	12090	yuan2
蒚	12091	he2
葍	12092	fu2
萰	12093	lian4
萯	12094	fu4
萐	12095	sha4
萇	12096	chang2
菿	12097	dao4
莃	12098	xi1
荶	12099	yin2
茺	12100	chong1
茇	12101	ba2
苶	12102	nie2
芅	12103	yi4
艴	12104	fu2
艑	12105	bian4
艎	12106	huang2
舿	12107	kua1
臿	12108	cha2
臞	12109	qu2
膞	12110	zhuan1
腤	12111	an1
腏	12112	duo2
脝	12113	heng1
脀	12114	cheng2
胵	12115	zhi4
胲	12116	gai1
胠	12117	qu1
肒	12118	huan2
耏	12119	er2
翬	12120	hui1
翗	12121	qi2
翍	12122	po1
翀	12123	chong2
羻	12124	qiang4
羑	12125	you3
缹	12126	fou3
纑	12127	lu2
繵	12128	chan2
繖	12129	san3
縸	12130	mo4
縭	12131	li2
縩	12132	cai4
縍	12133	bang1
緱	12134	gou1
緪	12135	geng1
緀	12136	qi1
綡	12137	liang2
綆	12138	geng3
絓	12139	gua4
絒	12140	chou2
紽	12141	tuo2
紱	12142	fu2
紒	12143	jie4
紁	12144	cha4
粻	12145	chang2
粊	12146	bi4
籿	12147	cun4
籺	12148	xie2
籔	12149	sou3
簨	12150	sun3
簅	12151	chan3
筇	12152	qiong2
笣	12153	bao1
笢	12154	min3
笓	12155	pi2
窞	12156	dan4
窙	12157	xiao1
穾	12158	yao4
穇	12159	shan1
稘	12160	ji1
稒	12162	gu4
稃	12163	fu1
秎	12164	fen4
祣	12165	lv3
礯	12166	ying1
礌	12167	lei3
礂	12168	xi1
碠	12169	ding4
碞	12170	yan2
碚	12171	pei2
碆	12172	bo1
碄	12173	lin2
碃	12174	qing4
砳	12175	le4
砏	12176	fen1
瞗	12177	diao1
睮	12178	yu2
睆	12179	huan3
皻	12180	zha1
皞	12181	hao4
癚	12182	dan4
瘯	12183	cu4
痸	12184	chi4
痑	12185	duo3
疿	12186	fei4
疶	12187	xie4
甿	12188	meng2
甂	12189	bian1
瓂	12190	gai4
璈	12191	ao2
瑐	12192	jian3
瑍	12193	huan4
琀	12194	han2
珜	12195	yang2
玝	12196	wu3
玒	12197	hong2
獫	12198	xian3
獡	12199	shuo4
獛	12200	bu3
獚	12201	huang2
猵	12202	bian1
猒	12203	yan1
狔	12204	ni2
狑	12205	ling2
犿	12206	huan1
犪	12207	kui2
犤	12208	pi2
犝	12209	tong2
犚	12210	wei4
犈	12211	quan2
犆	12212	zhi2
犅	12213	gang1
牣	12214	ren4
爧	12215	ling2
爟	12216	guan4
爂	12217	biao1
燨	12218	xi1
燂	12219	qian2
熩	12220	hu4
熝	12221	lu4
煘	12222	chan2
煓	12223	tuan1
煁	12224	chen2
焲	12225	yi4
焆	12226	jue2
烺	12227	lang3
烚	12228	xia2
烍	12229	xian3
炟	12230	da2
灡	12231	lan2
灚	12232	jiao3
瀹	12233	yue4
瀷	12234	yi4
瀔	12235	gu3
瀄	12236	jie2
濼	12237	luo4
濷	12238	fei4
濦	12239	yin3
濢	12240	zui3
濞	12241	pi4
濍	12242	song1
濈	12243	ji2
濆	12244	fen2
澓	12245	fu2
澋	12246	heng4
滜	12247	gao1
滊	12248	xi4
溹	12249	su4
溦	12250	wei2
溠	12251	zha4
溙	12252	tai4
湹	12253	chan2
湴	12254	ban4
渵	12255	mao2
淠	12256	pi4
淉	12257	guo3
涬	12258	xing4
涫	12259	guan4
涒	12260	tun1
涀	12261	xian4
浘	12262	wei3
洷	12263	zhi4
泏	12264	chu4
泂	12265	jiong3
泀	12266	si1
沎	12267	huo4
汭	12268	rui4
汫	12269	qing4
汆	12270	cuan1
氠	12271	shen1
氕	12272	pie1
氍	12273	qu2
氃	12274	tong2
氀	12275	lv2
毸	12276	sui1
毲	12277	duo2
毰	12278	pei2
毢	12279	sai1
毞	12280	pi2
毊	12281	xiao1
殽	12282	yao2
殣	12283	jin3
殀	12284	yao3
欿	12285	kan3
櫌	12286	you1
檹	12287	yi1
檓	12288	hui3
檒	12289	feng1
檌	12290	zui4
橪	12291	ran3
橤	12292	rui3
樧	12293	sha1
樏	12294	lei3
樈	12295	qing2
槧	12296	qian4
榼	12297	ke4
榳	12298	ting2
榬	12299	yuan2
榓	12300	mi4
楩	12301	pian2
楦	12302	xuan4
楢	12303	you2
椼	12304	yan3
椸	12305	yi2
椓	12306	zhuo2
棷	12307	zou1
棳	12308	zhuo2
棫	12309	yu4
棔	12310	hun1
梪	12311	dou4
桷	12312	jue2
桏	12313	qiong2
栚	12314	zhen4
柧	12315	gu1
柊	12316	zhong1
枲	12317	xi3
枎	12318	fu2
曘	12319	ru2
曋	12320	qin3
暯	12321	mo4
敹	12322	liao2
敥	12323	yan4
敜	12324	nie4
敁	12325	dian1
撊	12326	xian4
搒	12328	beng4
揳	12329	xie4
揯	12330	geng1
揓	12331	shi4
揈	12332	hong1
捃	12333	jun4
挸	12334	jian3
拻	12335	hui1
抶	12336	chi4
抩	12337	tan1
戃	12338	tang3
憼	12339	jing3
憝	12340	dui4
憃	12341	chuang1
愊	12342	bi4
惵	12343	die2
惀	12344	lun2
悊	12345	qi1
恦	12346	xiang4
彯	12347	piao4
弳	12348	jing4
弰	12349	shao1
弣	12350	fu3
廙	12351	yi4
庲	12352	lai2
帡	12353	ping2
帄	12354	ding1
巕	12355	nie4
嶴	12356	ao4
嶭	12357	e4
嶢	12358	yao2
嶝	12359	deng4
嶜	12360	jin1
嵒	12361	yan2
嵉	12362	ting2
崏	12363	min2
岕	12364	jie4
岓	12365	qi2
屼	12366	wu4
寔	12367	shi2
寁	12368	zan3
孲	12369	ya1
嬦	12370	chou2
嬞	12371	dong3
嬚	12372	lian2
嬔	12373	fan4
嫳	12374	bi4
嫮	12375	hu4
嫬	12376	zhe1
媝	12377	qiu1
媔	12378	mian2
婰	12379	dian3
婜	12380	qian1
娞	12381	sui1
娗	12382	ding4
姛	12383	tong3
姏	12384	qian2
姌	12385	ran3
妎	12386	xie4
妀	12387	ji3
奫	12388	yun1
壴	12389	zhu3
墺	12390	ao4
墈	12391	kan4
塥	12392	ge2
垌	12393	tong3
坲	12394	fo2
圪	12395	yi1
圢	12396	ting3
圠	12397	ya4
圞	12398	luan2
圔	12399	e4
圌	12400	chui2
嚍	12401	jin4
噳	12402	yu3
噚	12403	xun2
嗋	12404	xie1
啅	12405	zhuo2
唗	12406	dou3
哸	12407	sui1
哱	12408	bei4
厗	12409	ti2
厊	12410	ya3
勯	12411	dan1
剟	12412	duo2
剆	12413	luo2
刵	12414	er4
凘	12415	si1
冹	12416	fu3
儽	12417	lei4
僾	12418	ai4
僤	12419	dan4
傎	12420	dian1
偓	12421	wo4
倓	12422	tan2
俀	12423	tui3
侹	12424	ting3
侁	12425	shen1
佹	12426	gui3
仉	12427	zhang3
齗	12428	ken3
鼣	12429	fei4
鼊	12430	bi4
麙	12431	yan2
鸆	12432	yu2
鸅	12433	zhe2
鷻	12434	tuan2
鶵	12435	chu2
鶂	12436	ni2
鵫	12437	zhao4
鴥	12438	yu4
鰎	12439	jian4
鰅	12440	yu2
鮿	12441	zhe2
鮶	12442	jun1
魴	12443	fang2
鬯	12444	chang4
鬁	12445	li4
髼	12446	peng2
驌	12447	su4
騺	12448	zhi4
騞	12449	huo4
騛	12450	fei1
駼	12451	tu2
駧	12452	dong4
駣	12453	tao2
馻	12454	yin3
饘	12455	zhan1
餼	12456	xi4
餺	12457	bo2
餫	12458	hun2
飹	12459	liu3
颲	12460	lie4
頖	12461	pan4
頏	12462	hang2
韔	12463	chang4
鞝	12464	zhang3
鞙	12465	xuan4
靰	12466	wu4
霿	12467	meng4
霵	12468	ji2
霯	12469	deng4
霟	12470	hong2
隮	12471	ji1
陾	12472	reng2
闅	12473	wen2
閼	12474	e4
閵	12475	lin4
镽	12476	liao2
鑉	12477	ta4
鐨	12478	fei4
鐓	12479	dun1
鐑	12480	jie2
鐋	12481	tang4
鏺	12482	po1
鎙	12483	shuo4
鍤	12484	cha2
鍏	12485	wei2
錔	12486	ta4
鋎	12487	han4
鉯	12488	yi3
鈁	12489	fang1
醂	12490	lan3
酃	12491	ling2
鄳	12492	meng2
郰	12493	zou1
郙	12494	fu3
逴	12495	chuo4
逜	12496	wu4
迻	12497	yi2
軿	12498	ping2
軱	12499	gu1
軥	12500	qu2
躤	12501	jie4
躗	12502	wei4
蹡	12503	qiang1
跮	12504	chi4
跜	12505	ni2
趭	12506	yao4
趏	12507	gua1
贐	12508	jin4
貐	12509	yu3
豂	12510	liao2
譂	12511	chan3
謻	12512	yi2
諠	12513	xuan1
諆	12514	qi1
誁	12515	beng3
詷	12516	tong2
觓	12517	jiu1
襻	12518	pan4
襣	12519	bi4
褞	12520	yun3
裧	12521	tan3
裚	12522	ji4
裍	12523	kun3
袹	12524	mo4
袎	12525	yao4
蠖	12526	huo4
蟦	12527	fei4
蟥	12528	huang2
螐	12529	wu1
蝔	12530	jie1
蜄	12531	zhen4
蛣	12532	ji1
蛖	12533	mang2
蚙	12534	qian2
蘻	12535	ji4
蘤	12536	wei3
藟	12537	lei3
薁	12538	yu4
蕦	12539	xu1
蕢	12540	kui4
蔩	12541	yin2
蔖	12542	cuo2
蔊	12543	han3
蓴	12544	chun2
蓱	12545	ping2
蒰	12546	pan2
蒢	12547	chu2
蒆	12548	qiong2
葠	12549	shen1
葞	12550	mi3
葎	12551	lv4
葂	12552	wan3
萻	12553	an1
萶	12554	chun3
萴	12555	ze2
莯	12556	mu4
莕	12557	xing4
荾	12558	sui1
芤	12559	kou1
芛	12560	wei3
芘	12561	bi4
艕	12562	bang4
舑	12563	tan1
臮	12564	ji4
膼	12565	gua1
脬	12566	pao1
聧	12567	kui2
聜	12568	di3
耩	12569	gou1
耔	12570	zi3
翣	12571	sha4
翢	12572	tao1
翐	12573	zhi4
羵	12574	fen4
羭	12575	yu2
羬	12576	xian2
罺	12577	chao1
罶	12578	liu3
罫	12579	gua4
罏	12580	lu2
缾	12581	ping2
縡	12582	zai3
緌	12583	rui2
絟	12584	quan1
紞	12585	dan3
紏	12586	tou3
糒	12587	bei4
糋	12588	jian4
糈	12589	xu1
粍	12590	li2
簰	12591	pai2
簉	12592	chou4
箹	12593	yue1
箖	12594	lin2
箑	12595	sha4
箈	12596	chi2
筸	12597	gan1
筎	12598	ru2
笀	12599	mang2
竻	12600	le4
穋	12601	lu4
禓	12602	yang2
禒	12603	xian3
禊	12604	xi4
礉	12605	he2
磎	12606	qi1
磃	12607	si1
硱	12608	kun3
砯	12609	ping1
砫	12610	zhu3
砨	12611	e4
矠	12612	ce4
瞛	12613	cong1
皯	12614	gan3
癓	12615	wei2
甓	12616	pi4
璵	12617	yu2
璕	12618	xun2
珝	12619	xu3
珖	12620	guang1
獂	12621	yuan2
猺	12622	yao2
猀	12623	sha1
狅	12624	qing1
犥	12625	piao3
牼	12626	keng1
燤	12627	tai4
熤	12628	yi4
熡	12629	lou2
煂	12630	he4
焟	12631	xi2
烳	12632	pu3
烗	12633	kai4
炾	12634	ping2
灢	12635	nang3
灈	12636	qu2
灆	12637	lan2
瀜	12638	rong2
濲	12639	gu3
潏	12640	jue2
漮	12641	kang1
漈	12642	ji4
漇	12643	xi3
滹	12644	hu1
滱	12645	kou4
滭	12646	bi4
溗	12647	sheng2
溍	12648	jin4
湸	12649	liang4
湤	12650	shi1
湁	12651	shi2
渮	12652	ge1
淭	12653	qu2
淊	12654	han4
浵	12655	tong2
浭	12656	geng1
浧	12657	ying3
浞	12658	zhuo2
沷	12659	fu2
沀	12660	xu4
汥	12661	zhi1
汌	12662	chuan4
毚	12663	chan2
毄	12664	ji1
歠	12665	chuo4
欋	12666	qu2
欈	12667	wei2
櫨	12668	lu2
櫏	12669	qian1
檽	12670	er2
檖	12671	sui4
橔	12672	tui2
樾	12673	yue4
樦	12674	zhu4
樆	12675	li2
榾	12676	gu4
榙	12677	ta3
楘	12678	mu4
椵	12679	jia3
梜	12680	jia2
杶	12681	chun1
暩	12682	gui4
斳	12684	qin2
斝	12685	jia3
斄	12686	li4
敊	12687	chu4
攠	12688	mi2
擐	12689	huan4
撏	12690	xun2
撌	12691	kui4
揗	12692	shun3
扴	12693	jia2
戣	12694	kui2
懪	12695	bo2
憱	12696	chou4
愶	12697	xie2
惉	12698	chan1
怲	12699	bing3
怤	12700	fu1
忷	12701	xiong1
忕	12702	dai4
徖	12703	cong2
弨	12704	chao1
廱	12705	yong1
廘	12706	lu4
幎	12707	mi4
巀	12708	jie2
嶷	12709	yi2
嶲	12710	sui3
嶨	12711	xue1
嶕	12712	jiao1
嵀	12713	zhu4
崺	12714	yi3
崸	12715	dun4
峷	12716	shen1
岯	12717	pei1
岪	12718	fu2
屴	12719	li4
屔	12720	ni2
尰	12721	zhong4
尕	12722	nai3
孍	12723	yan2
孇	12724	shuang1
嫶	12725	qiao2
嫢	12726	gui1
娵	12727	ju1
娭	12728	xi1
姴	12729	lie4
姳	12730	ming3
妶	12731	xuan2
妵	12732	tou3
奿	12733	fan4
壣	12734	lin2
壖	12735	ruan2
塕	12736	weng3
塓	12737	mi4
埳	12738	kan3
埱	12739	shu2
垽	12740	yin4
垞	12741	cha2
囆	12742	chai4
嚫	12743	chen4
嚂	12744	han3
噈	12745	cu4
噅	12746	kui1
哤	12747	mang2
咶	12748	huai4
厹	12749	qiu2
卣	12750	you4
匷	12751	qu2
勫	12752	fan2
勓	12753	kai4
劻	12754	kuang1
僄	12755	piao1
傃	12756	su4
偩	12757	fu4
偟	12758	huang2
倎	12759	tian1
丮	12760	ji3
鼜	12761	qi4
鸑	12762	yue4
鷷	12763	zun1
鷮	12764	jiao1
